Latitude,Longitude,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME
-37.88601423,145.0744807,1874,T20100034266,ABS to receive accident,Finished,25-08-2010,18.25.00,Yes,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Other injury accident,80,No,236096,145.07448,-37.88601,Non-Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2506551.724,2401673.317,8,2,0,0,2,6,6,2,0,1,7,0,0,0,0,0,0,0,0,2,No,0,7,0,7,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro
-38.46933083,142.7497643,1875,T20100034281,ABS to receive accident,Finished,25-08-2010,20.25.00,Yes,Collision with vehicle,Wednesday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,60,No,16921,142.74976,-38.46933,Intersection,MOYNE,SOUTH WESTERN REGION,2303606.045,2334602.544,6,3,0,1,2,3,3,3,0,4,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Country,Country,MOYNE,SOUTH WESTERN REGION,B,"B,C",Arterial Highway,"Arterial Highway,Local Road,Arterial Other",Undivided,Undivided,Country
-37.96866713,145.1272659,1876,T20100034287,ABS to receive accident,Finished,25-08-2010,18.00.00,Yes,Collision with a fixed object,Wednesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,No,T intersection,Other injury accident,60,Yes,236098,145.12727,-37.96867,Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2511182.726,2392494.534,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,KINGSTON,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.9849458,145.2151609,1877,T20100034288,ABS to receive accident,Finished,25-08-2010,17.45.00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,50,No,236641,145.21516,-37.98495,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2518901.872,2390673.793,6,5,0,0,5,1,3,3,0,4,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DANDENONG,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-38.19407716,145.148119,1878,T20100034289,ABS to receive accident,Finished,25-08-2010,22.50.00,Yes,Collision with vehicle,Wednesday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Other injury accident,70,No,29745,145.14812,-38.19408,Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,2512976.133,2367471.185,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,"FRANKSTON,MORNINGTON PENINSULA",METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-38.11025694,145.2531364,1879,T20100034290,ABS to receive accident,Finished,26-08-2010,00.05.00,Yes,Collision with vehicle,Thursday,RIGHT THROUGH,No,Dark Street lights on,Yes,T intersection,Other injury accident,80,No,45836,145.25314,-38.11026,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2522201.024,2376756.219,6,1,0,0,1,5,5,1,0,4,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-38.02624034,145.5002334,1880,T20100034293,ABS to receive accident,Finished,25-08-2010,23.58.00,Yes,Collision with a fixed object,Wednesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Serious injury accident,70,Yes,235888,145.50023,-38.02624,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2543921.228,2385996.199,3,2,0,2,0,1,2,1,0,2,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Country,Country,CARDINIA,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.87379706,145.0337154,1881,T20100034296,ABS to receive accident,Finished,25-08-2010,15.20.00,No,Struck Pedestrian,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Not at intersection,Serious injury accident,40,No,235890,145.03372,-37.8738,Non-Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2502966.268,2403031.343,2,1,0,1,0,1,0,2,0,0,1,1,0,0,0,0,1,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.82704802,145.010306,1882,T20100034300,ABS to receive accident,Finished,26-08-2010,03.40.00,Yes,Collision with vehicle,Thursday,LANE CHANGE LEFT (NOT OVERTAKING),No,Dark Street lights on,No,T intersection,Other injury accident,50,No,66401,145.01031,-37.82705,Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2500907.278,2408220.448,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,YARRA,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.71843106,144.9934275,1883,T20100034311,ABS to receive accident,Finished,26-08-2010,08.10.00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Cross intersection,Other injury accident,50,No,29756,144.99343,-37.71843,Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2499420.567,2420275.373,5,1,0,0,1,4,2,3,0,3,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DAREBIN,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.68569268,144.9232653,1884,T20100034313,ABS to receive accident,Finished,26-08-2010,08.31.00,No,Collision with vehicle,Thursday,RIGHT THROUGH,No,Day,Yes,T intersection,Other injury accident,60,No,61699,144.92327,-37.68569,Intersection,HUME,METROPOLITAN NORTH WEST REGION,2493232.083,2423906.045,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,HUME,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.83554447,144.8040569,1885,T20100034315,ABS to receive accident,Finished,26-08-2010,07.30.00,No,Collision with vehicle,Thursday,LANE CHANGE LEFT (NOT OVERTAKING),No,Day,Yes,Not at intersection,Other injury accident,100,No,236142,144.80406,-37.83554,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2482752.276,2407259.742,4,1,0,0,1,3,1,3,0,2,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WYNDHAM,METROPOLITAN NORTH WEST REGION,M,M,Freeway,Freeway,Undivided,Undivided,Metro
-37.93856535,145.0023078,1886,T20100034321,ABS to receive accident,Finished,26-08-2010,09.45.00,No,Collision with vehicle,Thursday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,60,No,69849,145.00231,-37.93857,Intersection,BAYSIDE,METROPOLITAN SOUTH EAST REGION,2500202.862,2395843.125,2,1,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BAYSIDE,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-38.17523301,144.3523865,1887,T20100034323,ABS to receive accident,Finished,25-08-2010,19.00.00,Yes,Fall from or in moving vehicle,Wednesday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Dark Street lights on,Yes,T intersection,Other injury accident,60,No,44465,144.35239,-38.17523,Intersection,GEELONG,SOUTH WESTERN REGION,2443251.267,2369380.086,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Large Provincial Cities,Large Provincial Cities,GEELONG,SOUTH WESTERN REGION,A,"A,C",Arterial Highway,"Arterial Highway,Arterial Other",Undivided,Undivided,Country
-37.06026933,142.7839449,1888,T20100034324,ABS to receive accident,Finished,26-08-2010,09.55.00,No,Collision with vehicle,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50,No,235896,142.78394,-37.06027,Intersection,NORTHERN GRAMPIANS,WESTERN REGION,2302948.616,2491018.858,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,Other Towns,Other Towns,NORTHERN GRAMPIANS,WESTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.80107061,145.0646069,1889,T20100034326,ABS to receive accident,Finished,26-08-2010,09.20.00,No,Collision with vehicle,Thursday,U TURN,No,Day,Yes,T intersection,Other injury accident,60,No,65304,145.06461,-37.80107,Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2505689.564,2411101.728,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BOROONDARA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.6747531,145.027015,1890,T20100034327,ABS to receive accident,Finished,26-08-2010,09.35.00,No,Collision with vehicle,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50,No,61524,145.02701,-37.67475,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2502383.034,2425122.524,3,2,0,0,2,1,1,2,0,1,2,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITTLESEA,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.89734511,144.7280643,1891,T20100034332,ABS to receive accident,Finished,26-08-2010,10.15.00,No,Collision with vehicle,Thursday,LEFT FAR (INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Serious injury accident,70,No,278491,144.72806,-37.89735,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2476082.7,2400384.096,3,3,0,2,1,0,3,0,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WYNDHAM,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.80170436,145.0694842,1892,T20100034333,ABS to receive accident,Finished,26-08-2010,11.15.00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Cross intersection,Other injury accident,60,No,39107,145.06948,-37.8017,Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2506119.03,2411031.088,2,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BOROONDARA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-38.14981067,144.3346492,1893,T20100034344,ABS to receive accident,Finished,18-08-2010,15.10.00,No,Struck Pedestrian,Wednesday,VEH STRIKES PED ON FOOTPATH/MEDIAN/TRAFFIC ISLAND.,No,Day,No,Cross intersection,Other injury accident,60,No,49955,144.33465,-38.14981,Intersection,GEELONG,SOUTH WESTERN REGION,2441677.293,2372191.319,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,1,0,0,0,No,0,1,0,1,0,0,Large Provincial Cities,Large Provincial Cities,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Country
-37.68947322,144.6027544,1894,T20100034346,ABS to receive accident,Finished,12-08-2010,13.30.00,No,Collision with vehicle,Thursday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Day,No,T intersection,Other injury accident,60,No,43754,144.60275,-37.68947,Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2464965.228,2423416.107,4,1,0,0,1,3,3,1,0,2,2,0,0,0,0,0,0,0,1,1,No,0,2,0,2,0,0,Small Provincial Cities,Small Provincial Cities,MELTON,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.26573088,144.4741477,1895,T20100034350,ABS to receive accident,Finished,26-08-2010,07.15.00,No,Collision with vehicle,Thursday,LANE CHANGE RIGHT (NOT OVERTAKING),No,Day,Yes,Not at intersection,Other injury accident,60,No,237006,144.47415,-37.26573,Non-Intersection,MACEDON RANGES,NORTHERN REGION,2453363.218,2470384.718,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,Country,Country,MACEDON RANGES,NORTHERN REGION,M,M,Freeway,Freeway,Undivided,Undivided,Country
-37.7801334,145.4508434,1896,T20100034356,ABS to receive accident,Finished,26-08-2010,14.20.00,No,Collision with vehicle,Thursday,RIGHT REAR.,No,Day,Yes,Cross intersection,Other injury accident,70,No,43794,145.45084,-37.78013,Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2539714.107,2413333.361,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Country,Country,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,B,B,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Metro
-36.37947202,145.4029837,1897,T20100034362,ABS to receive accident,Finished,26-08-2010,13.45.00,No,Collision with vehicle,Thursday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Day,Yes,Not at intersection,Serious injury accident,50,No,236102,145.40298,-36.37947,Non-Intersection,SHEPPARTON,NORTH EASTERN REGION,2536156.157,2568775.515,4,1,0,1,0,3,2,2,0,2,1,0,0,1,0,0,0,0,0,1,No,0,2,0,1,1,0,Small Provincial Cities,Small Provincial Cities,SHEPPARTON,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.65119286,145.0159951,1898,T20100034367,ABS to receive accident,Finished,24-07-2010,12.00.00,No,Collision with vehicle,Saturday,RIGHT REAR.,No,Day,No,T intersection,Serious injury accident,70,No,230844,145.016,-37.65119,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2501411.393,2427737.475,3,1,0,1,0,2,1,2,0,0,3,0,0,0,0,0,0,0,0,2,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITTLESEA,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.83431622,145.1681229,1899,T20100034370,ABS to receive accident,Finished,26-08-2010,14.30.00,No,Collision with vehicle,Thursday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),No,Day,Yes,Not at intersection,Other injury accident,70,No,236485,145.16812,-37.83432,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2514799.116,2407400.746,3,1,0,0,1,2,0,3,0,0,3,0,0,0,0,0,0,0,0,0,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.74844327,145.0322988,1900,T20100034373,ABS to receive accident,Finished,26-08-2010,15.20.00,No,Collision with vehicle,Thursday,LANE CHANGE RIGHT (NOT OVERTAKING),No,Day,Yes,Not at intersection,Serious injury accident,60,No,236103,145.0323,-37.74844,Non-Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2502846.355,2416944.046,6,4,0,1,3,2,3,3,0,2,4,0,0,0,0,0,0,0,0,1,No,0,4,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DAREBIN,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro
-37.83999425,145.0073785,1901,T20100034383,ABS to receive accident,Finished,26-08-2010,09.36.00,No,Collision with vehicle,Thursday,RIGHT/LEFT. ONE VEH TURNING RIGHT THE OTHER LEFT.,No,Day,Yes,T intersection,Other injury accident,50,No,37761,145.00738,-37.83999,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2500649.446,2406783.593,3,1,0,0,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,STONNINGTON,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.9460939,145.19163,1902,T20100034385,ABS to receive accident,Finished,24-08-2010,20.30.00,Yes,Collision with vehicle,Tuesday,RIGHT THROUGH,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,60,No,230276,145.19163,-37.94609,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2516843.365,2394990.555,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DANDENONG,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-38.03615049,145.3428846,1903,T20100034389,ABS to receive accident,Finished,19-08-2010,11.35.00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,60,No,43647,145.34288,-38.03615,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2530101.88,2384957.375,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-38.07015685,144.3668613,1904,T20100034395,ABS to receive accident,Finished,26-08-2010,14.30.00,No,Collision with vehicle,Thursday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,60,No,71262,144.36686,-38.07016,Intersection,GEELONG,SOUTH WESTERN REGION,2444442.069,2381052.153,3,1,0,0,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Large Provincial Cities,Large Provincial Cities,GEELONG,SOUTH WESTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.81689398,145.1150296,1905,T20100034396,ABS to receive accident,Finished,18-08-2010,14.15.00,No,Struck Pedestrian,Wednesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Cross intersection,Serious injury accident,70,No,39273,145.11503,-37.81689,Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2510127.89,2409341.351,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,"Arterial Highway,Arterial Other",Undivided,Undivided,Metro
-37.8804262,144.6504538,1906,T20100034398,ABS to receive accident,Finished,26-08-2010,17.40.00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,70,No,236104,144.65045,-37.88043,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2469249.836,2402239.646,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WYNDHAM,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.78432791,145.0628748,1907,T20100034412,ABS to receive accident,Finished,26-08-2010,17.39.00,No,Collision with a fixed object,Thursday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Yes,Day,Yes,Not at intersection,Other injury accident,60,Yes,236489,145.06287,-37.78433,Non-Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2505538.262,2412960.04,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BOROONDARA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.86179529,148.0702882,1908,T20100034416,ABS to receive accident,Finished,26-08-2010,18.15.00,Yes,Collision with vehicle,Thursday,HEAD ON (NOT OVERTAKING),No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,60,No,242838,148.07029,-37.8618,Non-Intersection,EAST GIPPSLAND,EASTERN REGION,2770118.861,2400007.776,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Small Towns,Small Towns,EAST GIPPSLAND,"EASTERN REGION,EASTERN REGION",,,Local Road,Local Road,Undivided,Undivided,Country
-38.20327353,145.2931332,1909,T20100034425,ABS to receive accident,Finished,26-08-2010,22.50.00,Yes,No collision and no object struck,Thursday,OFF CARRIAGEWAY ON LEFT BEND,No,Dark No street lights,Yes,Not at intersection,Other injury accident,100,Yes,236106,145.29313,-38.20327,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2525677.096,2366420.881,3,1,0,0,1,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Country,Country,CASEY,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.68220492,144.8988039,1910,T20100034426,ABS to receive accident,Finished,26-08-2010,23.35.00,Yes,Collision with vehicle,Thursday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,50,Yes,236041,144.8988,-37.6822,Non-Intersection,HUME,METROPOLITAN NORTH WEST REGION,2491074.207,2424291.106,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,HUME,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-38.14117289,144.3115161,1911,T20100034440,ABS to receive accident,Finished,26-08-2010,19.50.00,Yes,Vehicle overturned (no collision),Thursday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),No,Unk.,No,T intersection,Other injury accident,60,No,49889,144.31152,-38.14117,Intersection,GEELONG,SOUTH WESTERN REGION,2439642.616,2373135.708,2,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,Country,Country,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Country
-37.78143006,144.81808,1912,T20100034448,ABS to receive accident,Finished,26-08-2010,15.00.00,No,Collision with a fixed object,Thursday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,50,Yes,237821,144.81808,-37.78143,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2483975.17,2413268.178,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BRIMBANK,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-38.14518404,145.8952161,1913,T20100034449,ABS to receive accident,Finished,27-08-2010,08.55.00,No,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,100,No,237498,145.89522,-38.14518,Non-Intersection,BAW BAW,EASTERN REGION,2578476.336,2372539.725,4,1,0,0,1,3,0,4,0,1,3,0,0,0,0,0,0,0,0,1,No,0,3,0,3,0,0,Country,Country,BAW BAW,"EASTERN REGION,EASTERN REGION",C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country
-37.7992391,145.0839693,1914,T20100034451,ABS to receive accident,Finished,27-08-2010,08.30.00,No,Struck Pedestrian,Friday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Not at intersection,Serious injury accident,60,No,236044,145.08397,-37.79924,Non-Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2507394.884,2411303.67,3,1,0,1,0,2,2,1,0,0,1,2,0,0,0,0,1,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BOROONDARA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.2918813,145.0576706,1915,T20100034452,ABS to receive accident,Finished,22-08-2010,11.45.00,No,Collision with a fixed object,Sunday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,100,Yes,236045,145.05767,-37.29188,Non-Intersection,MITCHELL,NORTHERN REGION,2505112.955,2467610.13,2,1,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Country,Country,MITCHELL,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-38.55104801,145.5779176,1916,T20100034457,ABS to receive accident,Finished,27-08-2010,10.35.00,No,Collision with a fixed object,Friday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Yes,Unk.,Yes,Not at intersection,Other injury accident,100,Yes,236047,145.57792,-38.55105,Non-Intersection,BASS COAST,EASTERN REGION,2550388.257,2327697.898,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country,Country,BASS COAST,"EASTERN REGION,EASTERN REGION",,,Local Road,Local Road,Undivided,Undivided,Country
