Latitude,Longitude,Latitude_met,Longitude_met,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME
-37.86175017,145.212802,16165015.18,-4559914.115,1753,T20100033809,1,Finished,22-08-2010,14.20.00,No,Collision with vehicle,Sunday,U TURN,No,Day,Yes,Multiple intersection,Serious injury accident,80,No,235847,145.2128,-37.86175,Non-Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2518725.206,2404348.022,4,1,0,1,0,3,2,2,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,KNOX,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro
-37.80904033,145.0495407,16146841.01,-4552484.627,1754,T20100033810,1,Finished,09-07-2010,08.30.00,No,Collision with vehicle,Friday,RIGHT THROUGH,No,Day,No,T intersection,Serious injury accident,60,No,38999,145.04954,-37.80904,Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2504362.311,2410217.989,2,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BOROONDARA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.9874517,145.0445219,16146282.32,-4577653.311,1755,T20100033811,1,Finished,22-08-2010,12.10.00,No,collision with some other object,Sunday,STRUCK OBJECT ON CARRIAGEWAY,No,Day,No,Not at intersection,Other injury accident,50,No,235849,145.04452,-37.98745,Non-Intersection,BAYSIDE,METROPOLITAN SOUTH EAST REGION,2503911.12,2390416.094,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BAYSIDE,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.69834993,146.4912827,16307335,-4536899.98,1756,T20100033814,1,Finished,22-08-2010,11.00.00,No,Vehicle overturned (no collision),Sunday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,Yes,Not at intersection,Serious injury accident,100,No,237787,146.49128,-37.69835,Non-Intersection,BAW BAW,EASTERN REGION,2631502.108,2421474.054,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country,Country,BAW BAW,"EASTERN REGION,EASTERN REGION",,,Local Road,Local Road,Undivided,Undivided,Country
-38.06880463,144.3770781,16071982.82,-4589150.164,1757,T20100033816,1,Finished,22-08-2010,16.40.00,Yes,Collision with vehicle,Sunday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Serious injury accident,60,No,49649,144.37708,-38.0688,Intersection,GEELONG,SOUTH WESTERN REGION,2445337.596,2381208.161,5,3,0,2,1,2,2,3,0,3,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Large Provincial Cities,Large Provincial Cities,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Country
-37.7173852,144.9244973,16132921.24,-4539578.39,1758,T20100033820,1,Finished,22-08-2010,15.00.00,No,Collision with a fixed object,Sunday,OFF END OF ROAD/T-INTERSECTION.,No,Day,Yes,T intersection,Serious injury accident,50,No,223297,144.9245,-37.71739,Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2493343.538,2420388.826,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORELAND,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.73765017,144.9328097,16133846.58,-4542430.586,1759,T20100033831,1,Finished,22-08-2010,16.45.00,Yes,Struck animal,Sunday,STRUCK ANIMAL,No,Day,Yes,Not at intersection,Other injury accident,60,No,235850,144.93281,-37.73765,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2494077.96,2418140.301,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORELAND,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro
-37.6853057,145.0129865,16142771.82,-4535064.952,1760,T20100033832,1,Finished,22-08-2010,17.10.00,Yes,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,60,No,191068,145.01299,-37.68531,Non-Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2501145.397,2423951.642,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,No,1,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITTLESEA,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.66397784,141.5155295,15753436.68,-4532065.3,1761,T20100033834,1,Finished,22-08-2010,17.13.00,Yes,Collision with a fixed object,Sunday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,100,Yes,235855,141.51553,-37.66398,Non-Intersection,GLENELG,SOUTH WESTERN REGION,2192653.979,2420693.41,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,1,0,0,0,Country,Country,GLENELG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country
-38.10534726,145.2203469,16165855.07,-4594318.555,1762,T20100033838,1,Finished,22-08-2010,19.10.00,Yes,Struck Pedestrian,Sunday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Dark No street lights,No,Not at intersection,Serious injury accident,80,No,235856,145.22035,-38.10535,Non-Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,2519326.528,2377308.355,3,1,0,1,0,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,FRANKSTON,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.73561368,144.7677289,16115469.86,-4542143.924,1763,T20100033843,1,Finished,22-08-2010,14.45.00,No,Collision with vehicle,Sunday,HEAD ON (NOT OVERTAKING),Yes,Day,Yes,T intersection,Other injury accident,50,No,236022,144.76773,-37.73561,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2479527.487,2418343.433,3,1,0,0,1,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BRIMBANK,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-36.31060213,145.3657057,16182036.34,-4343444.343,1764,T20100033845,1,Finished,22-08-2010,18.00.00,Yes,Collision with vehicle,Sunday,HEAD ON (NOT OVERTAKING),No,Dusk/Dawn,Yes,Not at intersection,Serious injury accident,100,No,235858,145.36571,-36.3106,Off Road,,NORTH EASTERN REGION,2532840.905,2576430.479,2,2,0,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,Yes,2,2,0,0,2,0,Country,Country,SHEPPARTON,NORTH EASTERN REGION,,,,,,,Country
-38.00881353,145.9714573,16249468.3,-4580670.944,1765,T20100033846,1,Finished,22-08-2010,13.10.00,No,Collision with vehicle,Sunday,HEAD ON (NOT OVERTAKING),No,Day,No,Not at intersection,Serious injury accident,100,No,239099,145.97146,-38.00881,Non-Intersection,BAW BAW,EASTERN REGION,2585314.02,2387610.631,2,1,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Country,Country,BAW BAW,"EASTERN REGION,EASTERN REGION",,,Local Road,Local Road,Undivided,Undivided,Country
-37.33886489,144.2172582,16054191.75,-4486446.027,1766,T20100033852,1,Finished,22-08-2010,19.50.00,Yes,Collision with a fixed object,Sunday,OFF END OF ROAD/T-INTERSECTION.,No,Dark No street lights,Yes,T intersection,Serious injury accident,100,No,236023,144.21726,-37.33886,Non-Intersection,HEPBURN,WESTERN REGION,2430647.354,2462112.872,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country,Country,HEPBURN,WESTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.74994981,145.373811,16182938.62,-4544162.081,1767,T20100033855,1,Finished,22-08-2010,16.45.00,Yes,No collision and no object struck,Sunday,OFF CARRIAGEWAY TO RIGHT,No,Day,No,T intersection,Other injury accident,70,Yes,49136,145.37381,-37.74995,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2532941.633,2416712.652,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,B,B,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro
-37.85194189,145.0518936,16147102.93,-4558531.23,1768,T20100033856,1,Finished,22-08-2010,23.10.00,Yes,collision with some other object,Sunday,TEMPORARY ROADWORKS,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,80,No,235859,145.05189,-37.85194,Non-Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2504566.901,2405456.32,2,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,STONNINGTON,METROPOLITAN SOUTH EAST REGION,M,M,Freeway,Freeway,Undivided,Undivided,Metro
-37.78917508,144.940026,16134649.89,-4549685.983,1769,T20100033857,1,Finished,23-08-2010,00.30.00,Yes,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Other injury accident,50,No,36066,144.94003,-37.78918,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2494717.596,2412422.236,4,1,0,0,1,3,1,3,0,2,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Arterial Other",Undivided,Undivided,Metro
-37.8024688,144.9235367,16132814.31,-4551558.738,1770,T20100033859,1,Finished,23-08-2010,00.45.00,Yes,Collision with a fixed object,Monday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,70,Yes,137305,144.92354,-37.80247,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2493266.432,2410945.774,2,1,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-38.08454932,146.9942139,16363321.04,-4591376.691,1771,T20100033861,1,Finished,23-08-2010,03.15.00,Yes,Struck animal,Monday,STRUCK ANIMAL,No,Dark No street lights,Yes,Not at intersection,Other injury accident,100,No,235861,146.99421,-38.08455,Non-Intersection,WELLINGTON,EASTERN REGION,2674947.328,2377806.895,2,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country,Country,WELLINGTON,"EASTERN REGION,EASTERN REGION",,,Local Road,Local Road,Undivided,Undivided,Country
-37.96330523,145.1687842,16160115.14,-4574243.369,1772,T20100033864,1,Finished,23-08-2010,06.10.00,No,Struck Pedestrian,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,Yes,Dark Street lights unknown,Yes,T intersection,Other injury accident,60,No,235862,145.16878,-37.96331,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2514831.946,2393084.003,2,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DANDENONG,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.89492995,144.6352031,16100717.16,-4564593.553,1773,T20100033871,1,Finished,23-08-2010,07.50.00,No,Collision with vehicle,Monday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,70,No,44316,144.6352,-37.89493,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2467914.378,2400624.842,4,1,0,0,1,3,3,1,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WYNDHAM,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.72088869,144.9771411,16138781.52,-4540071.433,1774,T20100033876,1,Finished,22-08-2010,20.38.00,Yes,Vehicle overturned (no collision),Sunday,OFF CARRIAGEWAY ON RIGHT BEND,No,Dark No street lights,Yes,Not at intersection,Other injury accident,60,Yes,101658,144.97714,-37.72089,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2497984.806,2420002.395,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORELAND,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.96748676,145.1956552,16163106.4,-4574833.8,1775,T20100033881,1,Finished,22-08-2010,21.15.00,Yes,Collision with vehicle,Sunday,RIGHT NEAR (INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Multiple intersection,Serious injury accident,60,No,235868,145.19566,-37.96749,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2517192.283,2392615.356,2,2,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,Yes,1,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DANDENONG,METROPOLITAN SOUTH EAST REGION,M,M,Freeway,Freeway,Undivided,Undivided,Metro
-37.84671963,145.0630446,16148344.26,-4557795.009,1776,T20100033884,1,Finished,23-08-2010,10.20.00,No,Collision with vehicle,Monday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,60,No,40460,145.06304,-37.84672,Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2505548.626,2406035.34,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BOROONDARA,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Metro
-38.23666921,146.398186,16296971.52,-4612913.395,1777,T20100033887,1,Finished,23-08-2010,08.00.00,No,Struck Pedestrian,Monday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Day,No,Not at intersection,Serious injury accident,50,No,236270,146.39819,-38.23667,Non-Intersection,LATROBE,EASTERN REGION,2622415.878,2361854.228,2,1,0,1,0,1,0,2,0,0,1,1,0,0,0,0,1,0,0,0,No,0,1,0,1,0,0,Small Provincial Cities,Small Provincial Cities,LATROBE,"EASTERN REGION,EASTERN REGION",C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country
-38.17763943,146.2581361,16281381.24,-4604550.789,1778,T20100033888,1,Finished,23-08-2010,09.55.00,No,Collision with vehicle,Monday,ENTERING PARKING,No,Day,Yes,Not at intersection,Other injury accident,60,No,235872,146.25814,-38.17764,Non-Intersection,LATROBE,EASTERN REGION,2610241.395,2368577.511,3,2,0,0,2,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Small Provincial Cities,Small Provincial Cities,LATROBE,"EASTERN REGION,EASTERN REGION",C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country
-37.58129626,143.8467391,16012945.75,-4520444.708,1779,T20100033890,1,Finished,09-08-2010,17.10.00,No,Vehicle overturned (no collision),Monday,OFF CARRIAGEWAY ON RIGHT BEND,No,Day,No,Not at intersection,Other injury accident,60,Yes,235873,143.84674,-37.5813,Non-Intersection,BALLARAT,WESTERN REGION,2398145.802,2434877.689,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Large Provincial Cities,Large Provincial Cities,BALLARAT,WESTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-38.1129635,144.342981,16068187.14,-4595396.08,1780,T20100033894,1,Finished,23-08-2010,10.15.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Serious injury accident,60,No,242689,144.34298,-38.11296,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2442379.398,2376286.467,4,3,0,1,2,1,2,2,0,1,3,0,0,0,0,0,0,0,1,0,No,0,3,0,3,0,0,Large Provincial Cities,Large Provincial Cities,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country
-37.90353734,145.161405,16159293.69,-4565807.822,1781,T20100033895,1,Finished,23-08-2010,09.10.00,No,Collision with vehicle,Monday,LEFT REAR,No,Day,Yes,Cross intersection,Other injury accident,80,No,41780,145.1614,-37.90354,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2514194.742,2399718.938,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MONASH,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,"Arterial Highway,Arterial Other",Undivided,Undivided,Metro
-37.43319497,143.842989,16012528.29,-4499661.824,1782,T20100033899,1,Finished,11-08-2010,19.30.00,Yes,Vehicle overturned (no collision),Wednesday,OFF CARRIAGEWAY TO LEFT,No,Dark No street lights,No,Not at intersection,Other injury accident,100,Yes,235875,143.84299,-37.43319,Non-Intersection,BALLARAT,WESTERN REGION,2397614.873,2451307.949,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Country,Country,BALLARAT,WESTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.84748311,144.9986579,16141176.76,-4557902.639,1783,T20100033906,1,Finished,23-08-2010,11.25.00,No,Collision with vehicle,Monday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Serious injury accident,50,No,29476,144.99866,-37.84748,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2499881.878,2405952.439,2,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,STONNINGTON,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-38.11303495,145.2827853,16172805.68,-4595406.189,1784,T20100033911,1,Finished,17-08-2010,16.35.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Cross intersection,Other injury accident,60,No,29766,145.28279,-38.11303,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2524800.422,2376440.535,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,M,"M,C",Arterial Highway,"Arterial Highway,Arterial Other",Undivided,Undivided,Metro
-37.60560688,143.7146825,15998245.28,-4523860.135,1785,T20100033912,1,Finished,22-08-2010,12.00.00,No,Collision with a fixed object,Sunday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,No,Not at intersection,Other injury accident,100,Yes,235877,143.71468,-37.60561,Non-Intersection,GOLDEN PLAINS,SOUTH WESTERN REGION,2386519.862,2432030.618,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country,Country,GOLDEN PLAINS,SOUTH WESTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.81206099,145.1203096,16154718.97,-4552910.248,1786,T20100033913,1,Finished,23-08-2010,07.37.00,No,Struck Pedestrian,Monday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Cross intersection,Other injury accident,50,No,39290,145.12031,-37.81206,Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2510593.449,2409877.176,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.97249107,145.2359831,16167595.68,-4575540.452,1787,T20100033923,1,Finished,11-08-2010,11.30.00,No,Collision with vehicle,Wednesday,LEFT REAR,No,Day,No,Multiple intersection,Other injury accident,80,No,10473,145.23598,-37.97249,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2520734.523,2392051.872,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-36.35755366,145.3940841,16185195.41,-4349932.397,1788,T20100033934,1,Finished,23-08-2010,17.20.00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50,No,50966,145.39408,-36.35755,Intersection,SHEPPARTON,NORTH EASTERN REGION,2535367.749,2571210.805,4,2,0,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,Small Provincial Cities,Small Provincial Cities,SHEPPARTON,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.79407828,144.9851117,16139668.81,-4550376.683,1789,T20100033939,1,Finished,10-08-2010,18.20.00,Yes,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,No,Cross intersection,Other injury accident,60,No,33747,144.98511,-37.79408,Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2498688.752,2411879.61,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,YARRA,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Metro
-37.812128,144.9779386,16138870.3,-4552919.69,1790,T20100033943,1,Finished,23-08-2010,13.49.00,No,Collision with vehicle,Monday,RIGHT REAR.,No,Day,Yes,T intersection,Other injury accident,50,No,37005,144.97794,-37.81213,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2498057.459,2409876.208,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.77278566,145.0049333,16141875.34,-4547377.585,1791,T20100033950,1,Finished,21-08-2010,15.00.00,Yes,Collision with vehicle,Saturday,LANE CHANGE LEFT (NOT OVERTAKING),No,Day,No,Not at intersection,Other injury accident,50,No,236369,145.00493,-37.77279,Non-Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2500434.612,2414242.881,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DAREBIN,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.80035632,144.9781178,16138890.25,-4551261.119,1792,T20100033954,1,Finished,23-08-2010,17.00.00,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Day,No,T intersection,Other injury accident,50,No,36505,144.97812,-37.80036,Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2498072.943,2411182.714,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,YARRA,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-38.36741297,142.4737333,15860103.44,-4631459.755,1793,T20100033956,1,Finished,23-08-2010,19.40.00,Yes,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Other injury accident,60,No,73784,142.47373,-38.36741,Intersection,WARRNAMBOOL,SOUTH WESTERN REGION,2279219.992,2345309.281,4,1,0,0,1,3,2,2,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Small Provincial Cities,Small Provincial Cities,WARRNAMBOOL,SOUTH WESTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.8952276,145.0457352,16146417.38,-4564635.541,1794,T20100033962,1,Finished,23-08-2010,20.30.00,Yes,Collision with vehicle,Monday,LANE CHANGE RIGHT (NOT OVERTAKING),No,Dark Street lights on,Yes,Not at intersection,Other injury accident,60,No,236444,145.04574,-37.89523,Non-Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2504022.621,2400652.314,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.77012283,144.7964154,16118663.23,-4547002.582,1795,T20100033963,1,Finished,23-08-2010,18.50.00,Yes,collision with some other object,Monday,STRUCK OBJECT ON CARRIAGEWAY,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,80,No,236026,144.79642,-37.77012,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2482064.118,2414519.249,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BRIMBANK,METROPOLITAN NORTH WEST REGION,M,M,Freeway,Freeway,Undivided,Undivided,Metro
